0,32170,32170,32170,32170,32170,32170,32170,32170,0,32180,32180,32180,0
0,32170,32170,32170,32170,32170,32170,32170,32170,0,32180,32180,32180,0
0,32170,32170,32170,32170,32170,32170,32170,32170,0,32180,32180,32180,0
0,32170,32170,32170,32170,32170,32170,32170,32170,32170,32180,32180,32180,0
0,0,0,0,0,0,0,32170,32170,0,0,0,0,0
0,0,0,0,0,0,0,32170,32170,0,0,0,0,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,32171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
