32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157,32157
